payment_id,subscription_id,bill_month,billed_amount,paid_amount,payment_status
P00003721,S000638,202505,799,799,PAID
P00003722,S000638,202506,799,799,PAID
P00003723,S000638,202507,799,799,PAID
P00003724,S000638,202508,799,799,PAID
P00003725,S000638,202509,799,799,PAID
P00003726,S000638,202510,799,799,PAID
P00003727,S000638,202511,799,0,UNPAID
P00003728,S000638,202512,799,799,PAID
P00003729,S000639,202510,599,599,PAID
P00003730,S000639,202511,599,599,PAID
P00003731,S000639,202512,599,599,PAID
P00003732,S000640,202507,999,999,PAID
P00003733,S000640,202508,999,999,PAID
P00003734,S000641,202502,499,499,PAID
P00003735,S000641,202503,499,499,PAID
P00003736,S000641,202504,499,499,PAID
P00003737,S000641,202505,499,499,PAID
P00003738,S000641,202506,499,499,PAID
P00003739,S000641,202507,499,499,PAID
P00003740,S000641,202508,499,499,PAID
P00003741,S000641,202509,499,499,PAID
P00003742,S000641,202510,499,499,PAID
P00003743,S000641,202511,499,499,PAID
P00003744,S000641,202512,499,499,PAID
P00003745,S000642,202509,499,499,PAID
P00003746,S000642,202510,499,499,PAID
P00003747,S000642,202511,499,499,LATE
P00003748,S000643,202512,599,599,PAID
P00003749,S000644,202502,499,499,LATE
P00003750,S000644,202503,499,499,PAID
P00003751,S000644,202504,499,499,PAID
P00003752,S000644,202505,499,499,PAID
P00003753,S000644,202506,499,499,PAID
P00003754,S000644,202507,499,499,LATE
P00003755,S000644,202508,499,499,PAID
P00003756,S000644,202509,499,499,LATE
P00003757,S000644,202510,499,499,PAID
P00003758,S000644,202511,499,499,PAID
P00003759,S000644,202512,499,499,PAID
P00003760,S000645,202501,999,999,PAID
P00003761,S000645,202502,999,999,LATE
P00003762,S000645,202503,999,999,LATE
P00003763,S000645,202504,999,999,PAID
P00003764,S000645,202505,999,0,UNPAID
P00003765,S000645,202506,999,999,PAID
P00003766,S000645,202507,999,999,PAID
P00003767,S000645,202508,999,999,PAID
P00003768,S000645,202509,999,999,PAID
P00003769,S000645,202510,999,999,PAID
P00003770,S000645,202511,999,999,PAID
P00003771,S000645,202512,999,999,PAID
P00003772,S000646,202508,599,599,PAID
P00003773,S000646,202509,599,599,PAID
P00003774,S000646,202510,599,599,PAID
P00003775,S000646,202511,599,599,PAID
P00003776,S000646,202512,599,599,PAID
P00003777,S000647,202509,399,399,PAID
P00003778,S000647,202510,399,399,PAID
P00003779,S000647,202511,399,399,PAID
P00003780,S000647,202512,399,399,PAID
P00003781,S000648,202506,799,799,PAID
P00003782,S000648,202507,799,799,LATE
P00003783,S000648,202508,799,0,UNPAID
P00003784,S000648,202509,799,799,PAID
P00003785,S000648,202510,799,799,PAID
P00003786,S000648,202511,799,799,PAID
P00003787,S000648,202512,799,799,PAID
P00003788,S000649,202504,999,999,LATE
P00003789,S000649,202505,999,999,PAID
P00003790,S000649,202506,999,999,LATE
P00003791,S000649,202507,999,999,PAID
P00003792,S000649,202508,999,999,LATE
P00003793,S000649,202509,999,999,PAID
P00003794,S000649,202510,999,999,PAID
P00003795,S000649,202511,999,999,PAID
P00003796,S000649,202512,999,999,PAID
P00003797,S000650,202511,499,499,PAID
P00003798,S000650,202512,499,499,PAID
P00003799,S000651,202502,399,399,PAID
P00003800,S000651,202503,399,399,PAID
P00003801,S000651,202504,399,399,PAID
P00003802,S000651,202505,399,399,LATE
P00003803,S000652,202510,499,0,UNPAID
P00003804,S000652,202511,499,499,PAID
P00003805,S000653,202505,799,799,PAID
P00003806,S000653,202506,799,0,UNPAID
P00003807,S000653,202507,799,799,LATE
P00003808,S000653,202508,799,799,PAID
P00003809,S000653,202509,799,799,PAID
P00003810,S000653,202510,799,799,PAID
P00003811,S000653,202511,799,799,PAID
P00003812,S000653,202512,799,799,PAID
P00003813,S000654,202510,799,799,PAID
P00003814,S000654,202511,799,799,PAID
P00003815,S000655,202502,599,599,PAID
P00003816,S000655,202503,599,599,LATE
P00003817,S000655,202504,599,599,PAID
P00003818,S000655,202505,599,599,PAID
P00003819,S000655,202506,599,0,UNPAID
P00003820,S000655,202507,599,599,PAID
P00003821,S000655,202508,599,599,PAID
P00003822,S000655,202509,599,599,PAID
P00003823,S000655,202510,599,599,PAID
P00003824,S000655,202511,599,599,PAID
P00003825,S000655,202512,599,599,PAID
P00003826,S000656,202506,999,999,PAID
P00003827,S000656,202507,999,999,LATE
P00003828,S000656,202508,999,999,PAID
P00003829,S000656,202509,999,999,PAID
P00003830,S000656,202510,999,0,UNPAID
P00003831,S000656,202511,999,999,PAID
P00003832,S000656,202512,999,999,PAID
P00003833,S000657,202506,399,399,PAID
P00003834,S000657,202507,399,0,UNPAID
P00003835,S000657,202508,399,399,PAID
P00003836,S000657,202509,399,399,PAID
P00003837,S000657,202510,399,399,PAID
P00003838,S000657,202511,399,399,PAID
P00003839,S000657,202512,399,399,PAID
P00003840,S000658,202506,799,0,UNPAID
P00003841,S000658,202507,799,799,PAID
P00003842,S000658,202508,799,799,PAID
P00003843,S000658,202509,799,799,PAID
P00003844,S000659,202512,799,799,PAID
P00003845,S000660,202510,999,999,PAID
P00003846,S000660,202511,999,999,PAID
P00003847,S000661,202503,399,399,PAID
P00003848,S000661,202504,399,399,LATE
P00003849,S000661,202505,399,399,PAID
P00003850,S000661,202506,399,399,PAID
P00003851,S000661,202507,399,399,PAID
P00003852,S000661,202508,399,399,PAID
P00003853,S000661,202509,399,399,PAID
P00003854,S000661,202510,399,399,PAID
P00003855,S000661,202511,399,399,PAID
P00003856,S000662,202503,999,999,LATE
P00003857,S000662,202504,999,999,PAID
P00003858,S000662,202505,999,999,PAID
P00003859,S000662,202506,999,999,PAID
P00003860,S000662,202507,999,999,LATE
P00003861,S000662,202508,999,999,PAID
P00003862,S000662,202509,999,999,PAID
P00003863,S000662,202510,999,999,PAID
P00003864,S000662,202511,999,999,LATE
P00003865,S000662,202512,999,999,PAID
P00003866,S000663,202507,499,499,PAID
P00003867,S000663,202508,499,499,PAID
P00003868,S000663,202509,499,499,PAID
P00003869,S000663,202510,499,499,PAID
P00003870,S000663,202511,499,499,PAID
P00003871,S000663,202512,499,499,PAID
P00003872,S000664,202503,799,799,PAID
P00003873,S000664,202504,799,799,PAID
P00003874,S000664,202505,799,799,PAID
P00003875,S000664,202506,799,799,PAID
P00003876,S000664,202507,799,799,PAID
P00003877,S000664,202508,799,799,PAID
P00003878,S000664,202509,799,799,PAID
P00003879,S000664,202510,799,799,PAID
P00003880,S000664,202511,799,799,PAID
P00003881,S000664,202512,799,799,PAID
P00003882,S000665,202504,399,399,LATE
P00003883,S000665,202505,399,399,PAID
P00003884,S000665,202506,399,399,LATE
P00003885,S000665,202507,399,399,LATE
P00003886,S000665,202508,399,399,PAID
P00003887,S000665,202509,399,399,PAID
P00003888,S000665,202510,399,399,PAID
P00003889,S000665,202511,399,399,PAID
P00003890,S000665,202512,399,399,PAID
P00003891,S000666,202512,599,599,PAID
P00003892,S000667,202507,399,399,PAID
P00003893,S000667,202508,399,399,PAID
P00003894,S000667,202509,399,399,PAID
P00003895,S000668,202510,999,999,PAID
P00003896,S000668,202511,999,999,PAID
P00003897,S000668,202512,999,0,UNPAID
P00003898,S000669,202508,499,499,PAID
P00003899,S000669,202509,499,499,PAID
P00003900,S000669,202510,499,499,PAID
P00003901,S000669,202511,499,499,PAID
P00003902,S000669,202512,499,499,PAID
P00003903,S000670,202501,799,799,PAID
P00003904,S000670,202502,799,799,PAID
P00003905,S000670,202503,799,799,PAID
P00003906,S000670,202504,799,799,PAID
P00003907,S000670,202505,799,799,PAID
P00003908,S000670,202506,799,799,PAID
P00003909,S000670,202507,799,799,PAID
P00003910,S000670,202508,799,799,PAID
P00003911,S000670,202509,799,799,PAID
P00003912,S000670,202510,799,799,PAID
P00003913,S000670,202511,799,799,PAID
P00003914,S000670,202512,799,799,LATE
P00003915,S000671,202503,599,599,PAID
P00003916,S000671,202504,599,599,PAID
P00003917,S000672,202504,999,999,PAID
P00003918,S000672,202505,999,999,PAID
P00003919,S000672,202506,999,999,PAID
P00003920,S000672,202507,999,999,PAID
P00003921,S000672,202508,999,999,PAID
P00003922,S000672,202509,999,999,PAID
P00003923,S000672,202510,999,999,PAID
P00003924,S000672,202511,999,999,PAID
P00003925,S000672,202512,999,999,PAID
P00003926,S000673,202501,499,499,PAID
P00003927,S000673,202502,499,499,PAID
P00003928,S000674,202501,399,399,PAID
P00003929,S000674,202502,399,399,PAID
P00003930,S000674,202503,399,399,LATE
P00003931,S000674,202504,399,399,PAID
P00003932,S000674,202505,399,399,PAID
P00003933,S000674,202506,399,399,LATE
P00003934,S000674,202507,399,399,PAID
P00003935,S000674,202508,399,399,PAID
P00003936,S000674,202509,399,399,PAID
P00003937,S000674,202510,399,399,PAID
P00003938,S000674,202511,399,399,LATE
P00003939,S000674,202512,399,399,PAID
P00003940,S000675,202512,599,599,PAID
P00003941,S000676,202504,499,499,PAID
P00003942,S000676,202505,499,499,PAID
P00003943,S000676,202506,499,0,UNPAID
P00003944,S000676,202507,499,499,PAID
P00003945,S000676,202508,499,499,LATE
P00003946,S000676,202509,499,499,PAID
P00003947,S000676,202510,499,499,PAID
P00003948,S000676,202511,499,499,PAID
P00003949,S000676,202512,499,499,PAID
P00003950,S000677,202506,799,799,PAID
P00003951,S000677,202507,799,799,PAID
P00003952,S000677,202508,799,799,PAID
P00003953,S000677,202509,799,799,PAID
P00003954,S000677,202510,799,799,PAID
P00003955,S000677,202511,799,799,PAID
P00003956,S000677,202512,799,799,PAID
P00003957,S000678,202507,799,799,PAID
P00003958,S000678,202508,799,799,PAID
P00003959,S000678,202509,799,799,PAID
P00003960,S000678,202510,799,799,PAID
P00003961,S000678,202511,799,799,PAID
P00003962,S000678,202512,799,799,PAID
P00003963,S000679,202501,499,499,PAID
P00003964,S000679,202502,499,499,PAID
P00003965,S000679,202503,499,499,PAID
P00003966,S000679,202504,499,0,UNPAID
P00003967,S000679,202505,499,499,PAID
P00003968,S000679,202506,499,499,PAID
P00003969,S000679,202507,499,499,PAID
P00003970,S000679,202508,499,499,PAID
P00003971,S000679,202509,499,499,PAID
P00003972,S000679,202510,499,499,PAID
P00003973,S000679,202511,499,499,PAID
P00003974,S000679,202512,499,499,PAID
P00003975,S000680,202503,799,799,PAID
P00003976,S000680,202504,799,799,PAID
P00003977,S000680,202505,799,799,PAID
P00003978,S000680,202506,799,799,PAID
P00003979,S000680,202507,799,799,PAID
P00003980,S000680,202508,799,799,PAID
P00003981,S000680,202509,799,799,PAID
P00003982,S000680,202510,799,799,PAID
P00003983,S000680,202511,799,799,PAID
P00003984,S000680,202512,799,799,PAID
P00003985,S000681,202511,499,499,PAID
P00003986,S000681,202512,499,499,PAID
P00003987,S000682,202503,499,499,PAID
P00003988,S000682,202504,499,499,PAID
P00003989,S000683,202508,599,599,PAID
P00003990,S000683,202509,599,599,LATE
P00003991,S000683,202510,599,599,PAID
P00003992,S000683,202511,599,599,PAID
P00003993,S000683,202512,599,599,PAID
P00003994,S000684,202505,999,999,LATE
P00003995,S000684,202506,999,0,UNPAID
P00003996,S000684,202507,999,999,PAID
P00003997,S000684,202508,999,999,PAID
P00003998,S000684,202509,999,999,PAID
P00003999,S000684,202510,999,999,PAID
P00004000,S000684,202511,999,999,LATE
P00004001,S000684,202512,999,999,PAID
P00004002,S000685,202510,399,399,PAID
P00004003,S000685,202511,399,0,UNPAID
P00004004,S000685,202512,399,399,PAID
P00004005,S000686,202509,999,999,PAID
P00004006,S000686,202510,999,999,PAID
P00004007,S000686,202511,999,999,PAID
P00004008,S000686,202512,999,999,LATE
P00004009,S000687,202508,799,799,PAID
P00004010,S000687,202509,799,799,PAID
P00004011,S000687,202510,799,799,PAID
P00004012,S000687,202511,799,799,LATE
P00004013,S000687,202512,799,799,PAID
P00004014,S000688,202504,499,499,PAID
P00004015,S000688,202505,499,499,PAID
P00004016,S000688,202506,499,499,PAID
P00004017,S000688,202507,499,499,PAID
P00004018,S000688,202508,499,499,PAID
P00004019,S000688,202509,499,499,PAID
P00004020,S000688,202510,499,499,PAID
P00004021,S000688,202511,499,499,PAID
P00004022,S000688,202512,499,499,PAID
P00004023,S000689,202510,399,399,PAID
P00004024,S000689,202511,399,399,PAID
P00004025,S000689,202512,399,399,PAID
P00004026,S000690,202508,399,399,PAID
P00004027,S000690,202509,399,399,PAID
P00004028,S000690,202510,399,399,PAID
P00004029,S000690,202511,399,399,PAID
P00004030,S000690,202512,399,399,PAID
P00004031,S000691,202509,399,399,PAID
P00004032,S000691,202510,399,399,PAID
P00004033,S000691,202511,399,399,PAID
P00004034,S000691,202512,399,399,PAID
P00004035,S000692,202508,399,399,PAID
P00004036,S000692,202509,399,399,LATE
P00004037,S000692,202510,399,399,PAID
P00004038,S000692,202511,399,399,PAID
P00004039,S000692,202512,399,399,PAID
P00004040,S000693,202504,399,399,LATE
P00004041,S000693,202505,399,399,LATE
P00004042,S000693,202506,399,399,LATE
P00004043,S000693,202507,399,399,LATE
P00004044,S000693,202508,399,399,PAID
P00004045,S000693,202509,399,399,PAID
P00004046,S000694,202508,799,799,PAID
P00004047,S000694,202509,799,799,PAID
P00004048,S000694,202510,799,799,PAID
P00004049,S000694,202511,799,799,PAID
P00004050,S000694,202512,799,799,PAID
P00004051,S000695,202508,799,799,PAID
P00004052,S000695,202509,799,799,PAID
P00004053,S000695,202510,799,799,PAID
P00004054,S000695,202511,799,799,PAID
P00004055,S000695,202512,799,799,PAID
P00004056,S000696,202506,399,399,PAID
P00004057,S000696,202507,399,399,PAID
P00004058,S000696,202508,399,399,PAID
P00004059,S000696,202509,399,399,PAID
P00004060,S000696,202510,399,399,PAID
P00004061,S000696,202511,399,399,PAID
P00004062,S000696,202512,399,399,PAID
P00004063,S000697,202507,999,999,LATE
P00004064,S000697,202508,999,0,UNPAID
P00004065,S000697,202509,999,999,PAID
P00004066,S000697,202510,999,999,PAID
P00004067,S000697,202511,999,0,UNPAID
P00004068,S000697,202512,999,999,PAID
P00004069,S000698,202505,999,999,PAID
P00004070,S000698,202506,999,999,PAID
P00004071,S000698,202507,999,999,PAID
P00004072,S000698,202508,999,999,PAID
P00004073,S000698,202509,999,999,PAID
P00004074,S000698,202510,999,999,PAID
P00004075,S000698,202511,999,999,LATE
P00004076,S000698,202512,999,999,PAID
P00004077,S000699,202511,399,399,PAID
P00004078,S000699,202512,399,399,PAID
P00004079,S000700,202501,999,999,PAID
P00004080,S000700,202502,999,999,PAID
P00004081,S000700,202503,999,999,PAID
P00004082,S000700,202504,999,999,PAID
P00004083,S000700,202505,999,999,PAID
P00004084,S000700,202506,999,999,PAID
P00004085,S000700,202507,999,999,PAID
P00004086,S000701,202506,999,999,PAID
P00004087,S000701,202507,999,999,PAID
P00004088,S000701,202508,999,999,PAID
P00004089,S000701,202509,999,999,PAID
P00004090,S000701,202510,999,999,PAID
P00004091,S000701,202511,999,999,PAID
P00004092,S000701,202512,999,999,PAID
P00004093,S000702,202509,499,499,PAID
P00004094,S000702,202510,499,499,PAID
P00004095,S000702,202511,499,499,PAID
P00004096,S000702,202512,499,499,PAID
P00004097,S000703,202504,799,799,PAID
P00004098,S000703,202505,799,799,PAID
P00004099,S000703,202506,799,799,PAID
P00004100,S000703,202507,799,799,PAID
P00004101,S000703,202508,799,799,PAID
P00004102,S000703,202509,799,799,PAID
P00004103,S000703,202510,799,799,PAID
P00004104,S000703,202511,799,799,PAID
P00004105,S000703,202512,799,799,PAID
P00004106,S000704,202512,599,599,PAID
P00004107,S000705,202509,399,399,LATE
P00004108,S000705,202510,399,399,PAID
P00004109,S000705,202511,399,399,LATE
P00004110,S000705,202512,399,399,PAID
P00004111,S000706,202506,999,999,PAID
P00004112,S000706,202507,999,999,PAID
P00004113,S000706,202508,999,999,PAID
P00004114,S000706,202509,999,999,PAID
P00004115,S000706,202510,999,999,PAID
P00004116,S000706,202511,999,999,PAID
P00004117,S000706,202512,999,999,PAID
P00004118,S000707,202508,999,999,PAID
P00004119,S000707,202509,999,0,UNPAID
P00004120,S000707,202510,999,999,PAID
P00004121,S000707,202511,999,999,PAID
P00004122,S000707,202512,999,999,PAID
P00004123,S000708,202508,399,399,PAID
P00004124,S000708,202509,399,399,PAID
P00004125,S000708,202510,399,399,PAID
P00004126,S000708,202511,399,399,PAID
P00004127,S000708,202512,399,399,PAID
P00004128,S000709,202508,599,599,PAID
P00004129,S000709,202509,599,599,PAID
P00004130,S000709,202510,599,599,PAID
P00004131,S000709,202511,599,599,PAID
P00004132,S000709,202512,599,599,PAID
P00004133,S000710,202502,499,499,PAID
P00004134,S000710,202503,499,499,PAID
P00004135,S000710,202504,499,499,PAID
P00004136,S000711,202503,399,0,UNPAID
P00004137,S000711,202504,399,399,PAID
P00004138,S000711,202505,399,399,PAID
P00004139,S000711,202506,399,399,PAID
P00004140,S000711,202507,399,0,UNPAID
P00004141,S000711,202508,399,399,PAID
P00004142,S000711,202509,399,399,PAID
P00004143,S000711,202510,399,399,PAID
P00004144,S000711,202511,399,399,PAID
P00004145,S000711,202512,399,399,PAID
P00004146,S000712,202507,499,499,LATE
P00004147,S000712,202508,499,499,PAID
P00004148,S000712,202509,499,0,UNPAID
P00004149,S000712,202510,499,0,UNPAID
P00004150,S000712,202511,499,499,PAID
P00004151,S000712,202512,499,499,PAID
P00004152,S000713,202506,399,399,PAID
P00004153,S000713,202507,399,399,LATE
P00004154,S000713,202508,399,399,PAID
P00004155,S000713,202509,399,399,PAID
P00004156,S000713,202510,399,399,PAID
P00004157,S000713,202511,399,399,PAID
P00004158,S000713,202512,399,399,PAID
P00004159,S000714,202504,599,599,PAID
P00004160,S000714,202505,599,599,PAID
P00004161,S000714,202506,599,599,PAID
P00004162,S000714,202507,599,599,PAID
P00004163,S000714,202508,599,599,PAID
P00004164,S000715,202510,599,599,PAID
P00004165,S000715,202511,599,599,PAID
P00004166,S000715,202512,599,599,PAID
P00004167,S000716,202510,999,999,LATE
P00004168,S000716,202511,999,999,PAID
P00004169,S000716,202512,999,999,LATE
P00004170,S000717,202508,599,599,PAID
P00004171,S000717,202509,599,599,PAID
P00004172,S000717,202510,599,599,LATE
P00004173,S000717,202511,599,599,PAID
P00004174,S000717,202512,599,599,PAID
P00004175,S000718,202505,599,599,PAID
P00004176,S000718,202506,599,599,PAID
P00004177,S000718,202507,599,599,PAID
P00004178,S000718,202508,599,599,PAID
P00004179,S000718,202509,599,599,PAID
P00004180,S000718,202510,599,599,PAID
P00004181,S000718,202511,599,599,PAID
P00004182,S000718,202512,599,599,PAID
P00004183,S000719,202503,499,499,PAID
P00004184,S000719,202504,499,499,PAID
P00004185,S000719,202505,499,499,PAID
P00004186,S000719,202506,499,499,PAID
P00004187,S000719,202507,499,499,PAID
P00004188,S000719,202508,499,499,PAID
P00004189,S000719,202509,499,499,PAID
P00004190,S000719,202510,499,499,PAID
P00004191,S000719,202511,499,499,PAID
P00004192,S000719,202512,499,499,PAID
P00004193,S000720,202512,499,0,UNPAID
P00004194,S000721,202503,599,599,PAID
P00004195,S000721,202504,599,599,PAID
P00004196,S000721,202505,599,599,PAID
P00004197,S000721,202506,599,599,PAID
P00004198,S000721,202507,599,599,PAID
P00004199,S000721,202508,599,599,PAID
P00004200,S000721,202509,599,599,LATE
P00004201,S000721,202510,599,599,PAID
P00004202,S000721,202511,599,599,PAID
P00004203,S000721,202512,599,599,PAID
P00004204,S000722,202508,499,499,PAID
P00004205,S000722,202509,499,499,PAID
P00004206,S000722,202510,499,499,PAID
P00004207,S000722,202511,499,499,PAID
P00004208,S000722,202512,499,499,PAID
P00004209,S000723,202511,499,499,PAID
P00004210,S000723,202512,499,499,PAID
P00004211,S000724,202508,999,999,PAID
P00004212,S000724,202509,999,999,PAID
