subscription_id,usage_date,month_id,download_gb,upload_gb,avg_speed_mbps
S000592,2025-06-01,202506,445.89,64.5,620.11
S000592,2025-07-01,202507,520.6,76.99,730.01
S000592,2025-08-01,202508,343.97,63.57,943.53
S000592,2025-09-01,202509,302.51,57.45,632.39
S000592,2025-10-01,202510,169.85,66.97,554.78
S000592,2025-11-01,202511,405.57,66.53,833.17
S000592,2025-12-01,202512,475.86,95.62,667.69
S000593,2025-10-01,202510,362.7,49.5,679.93
S000593,2025-11-01,202511,272.56,93.89,1085.91
S000593,2025-12-01,202512,394.98,40.18,645.82
S000594,2025-12-01,202512,361.02,81.75,590.38
S000595,2025-09-01,202509,372.08,55.15,558.26
S000595,2025-10-01,202510,408.12,59.69,780.73
S000595,2025-11-01,202511,226.75,115.3,583.86
S000595,2025-12-01,202512,329.87,86.61,615.2
S000596,2025-11-01,202511,362.91,91.51,844.09
S000596,2025-12-01,202512,421.23,76.56,678.01
S000597,2025-10-01,202510,561.42,99.0,561.73
S000597,2025-11-01,202511,359.0,73.3,679.7
S000597,2025-12-01,202512,239.35,71.76,971.73
S000598,2025-08-01,202508,402.12,30.18,882.51
S000598,2025-09-01,202509,448.07,72.81,807.59
S000598,2025-10-01,202510,272.65,70.59,924.78
S000598,2025-11-01,202511,325.54,42.61,690.5
S000598,2025-12-01,202512,342.93,103.97,702.15
S000599,2025-07-01,202507,312.06,100.9,718.12
S000599,2025-08-01,202508,282.5,103.1,729.05
S000599,2025-09-01,202509,350.26,83.56,539.4
S000599,2025-10-01,202510,302.51,80.07,670.8
S000599,2025-11-01,202511,464.52,84.35,828.24
S000599,2025-12-01,202512,350.85,101.13,759.63
S000600,2025-01-01,202501,351.21,79.73,556.83
S000600,2025-02-01,202502,395.62,79.2,624.7
S000600,2025-03-01,202503,449.58,55.0,636.63
S000600,2025-04-01,202504,442.49,86.31,692.82
S000600,2025-05-01,202505,372.59,83.59,472.5
S000600,2025-06-01,202506,318.57,112.33,601.1
S000600,2025-07-01,202507,321.35,69.17,686.95
S000600,2025-08-01,202508,297.52,89.73,729.6
S000600,2025-09-01,202509,419.62,58.98,648.95
S000600,2025-10-01,202510,329.68,89.11,581.02
S000600,2025-11-01,202511,432.41,103.73,551.67
S000600,2025-12-01,202512,305.82,69.36,1094.86
S000601,2025-01-01,202501,311.31,113.55,510.01
S000601,2025-02-01,202502,260.93,66.27,573.15
S000601,2025-03-01,202503,325.89,65.82,577.1
S000601,2025-04-01,202504,454.26,104.48,842.39
S000601,2025-05-01,202505,397.16,81.85,625.45
S000601,2025-06-01,202506,264.22,87.26,523.96
S000601,2025-07-01,202507,260.55,103.06,985.1
S000601,2025-08-01,202508,385.4,102.13,663.12
S000601,2025-09-01,202509,229.61,92.24,785.39
S000601,2025-10-01,202510,356.45,75.15,844.33
S000601,2025-11-01,202511,261.28,64.52,548.78
S000601,2025-12-01,202512,357.65,58.24,597.36
S000602,2025-11-01,202511,286.48,74.79,476.89
S000602,2025-12-01,202512,357.85,104.95,720.32
S000603,2025-05-01,202505,488.72,106.68,816.66
S000603,2025-06-01,202506,356.72,80.45,814.57
S000603,2025-07-01,202507,314.75,42.35,773.8
S000603,2025-08-01,202508,248.2,60.76,700.03
S000603,2025-09-01,202509,341.44,51.76,724.82
S000603,2025-10-01,202510,436.95,57.43,890.87
S000603,2025-11-01,202511,209.58,122.35,638.31
S000603,2025-12-01,202512,363.11,42.16,690.68
S000604,2025-05-01,202505,370.56,78.28,615.54
S000604,2025-06-01,202506,264.81,102.61,704.62
S000604,2025-07-01,202507,488.67,69.47,634.78
S000604,2025-08-01,202508,423.4,47.54,517.98
S000604,2025-09-01,202509,448.77,56.56,427.14
S000604,2025-10-01,202510,518.17,52.12,727.62
S000604,2025-11-01,202511,356.22,23.79,659.9
S000604,2025-12-01,202512,390.36,87.09,835.53
S000605,2025-05-01,202505,315.13,94.25,596.6
S000605,2025-06-01,202506,223.06,54.05,480.68
S000606,2025-11-01,202511,440.86,49.71,741.11
S000606,2025-12-01,202512,326.07,77.95,904.54
S000607,2025-08-01,202508,310.54,92.23,705.63
S000607,2025-09-01,202509,336.32,126.0,483.8
S000607,2025-10-01,202510,466.02,93.13,628.07
S000607,2025-11-01,202511,496.64,43.04,621.74
S000607,2025-12-01,202512,241.24,88.24,533.04
S000608,2025-02-01,202502,388.98,76.27,628.1
S000608,2025-03-01,202503,384.98,74.63,536.7
S000608,2025-04-01,202504,602.12,70.26,367.36
S000608,2025-05-01,202505,274.21,54.65,823.92
S000608,2025-06-01,202506,378.95,87.97,644.5
S000608,2025-07-01,202507,324.86,72.58,687.82
S000608,2025-08-01,202508,425.18,86.72,775.02
S000608,2025-09-01,202509,394.96,97.69,743.22
S000608,2025-10-01,202510,382.3,103.78,600.24
S000608,2025-11-01,202511,272.98,56.28,727.44
S000608,2025-12-01,202512,183.16,89.24,683.62
S000609,2025-07-01,202507,452.12,66.56,669.5
S000609,2025-08-01,202508,451.0,107.66,597.98
S000609,2025-09-01,202509,366.36,85.89,756.05
S000609,2025-10-01,202510,326.37,105.63,416.54
S000609,2025-11-01,202511,312.1,88.96,768.58
S000609,2025-12-01,202512,471.75,103.96,657.17
S000610,2025-04-01,202504,466.99,65.72,839.63
S000610,2025-05-01,202505,512.95,104.3,715.87
S000610,2025-06-01,202506,320.14,49.43,746.58
S000610,2025-07-01,202507,249.63,64.14,521.39
S000610,2025-08-01,202508,308.56,79.44,741.04
S000610,2025-09-01,202509,295.95,101.39,668.77
S000610,2025-10-01,202510,279.1,84.53,994.53
S000610,2025-11-01,202511,380.16,72.74,470.88
S000610,2025-12-01,202512,330.25,84.7,641.86
S000611,2025-02-01,202502,200.12,62.99,918.18
S000611,2025-03-01,202503,479.06,62.27,800.91
S000611,2025-04-01,202504,243.93,108.09,736.79
S000611,2025-05-01,202505,435.47,45.7,801.65
S000611,2025-06-01,202506,349.31,97.04,837.23
S000611,2025-07-01,202507,355.92,67.98,816.95
S000611,2025-08-01,202508,344.59,62.54,561.98
S000611,2025-09-01,202509,217.06,69.79,865.4
S000611,2025-10-01,202510,366.0,69.4,820.73
S000612,2025-08-01,202508,275.08,81.91,673.06
S000612,2025-09-01,202509,420.12,48.46,572.47
S000612,2025-10-01,202510,202.56,74.81,881.71
S000612,2025-11-01,202511,304.51,69.79,830.76
S000612,2025-12-01,202512,446.17,78.23,802.71
S000613,2025-11-01,202511,253.07,107.56,1022.31
S000613,2025-12-01,202512,396.91,38.31,616.27
S000614,2025-09-01,202509,405.15,71.57,890.83
S000614,2025-10-01,202510,402.93,65.87,704.84
S000614,2025-11-01,202511,269.56,76.35,616.81
S000614,2025-12-01,202512,455.73,122.32,485.32
S000615,2025-07-01,202507,176.91,75.1,472.24
S000615,2025-08-01,202508,354.16,94.98,924.12
S000615,2025-09-01,202509,368.13,76.14,403.24
S000615,2025-10-01,202510,352.36,81.43,795.84
S000615,2025-11-01,202511,286.24,71.3,478.3
S000615,2025-12-01,202512,143.78,57.83,464.45
S000616,2025-09-01,202509,380.3,69.64,619.26
S000616,2025-10-01,202510,261.4,15.35,926.25
S000616,2025-11-01,202511,259.98,71.75,481.77
S000616,2025-12-01,202512,437.47,82.87,576.05
S000617,2025-06-01,202506,314.7,113.56,689.05
S000617,2025-07-01,202507,333.64,61.17,415.81
S000617,2025-08-01,202508,335.6,86.51,864.94
S000617,2025-09-01,202509,147.64,57.5,612.89
S000617,2025-10-01,202510,349.69,77.1,681.75
S000617,2025-11-01,202511,386.73,61.93,840.12
S000617,2025-12-01,202512,389.01,73.6,940.14
S000618,2025-08-01,202508,490.08,98.66,247.22
S000618,2025-09-01,202509,492.11,95.9,1000.96
S000618,2025-10-01,202510,461.37,111.57,831.8
S000618,2025-11-01,202511,471.38,119.88,732.48
S000618,2025-12-01,202512,208.5,73.85,758.49
S000619,2025-09-01,202509,356.74,55.07,455.34
S000619,2025-10-01,202510,283.3,96.15,937.05
S000619,2025-11-01,202511,432.49,101.15,687.88
S000619,2025-12-01,202512,193.21,70.9,661.19
S000620,2025-09-01,202509,305.27,81.09,766.21
S000620,2025-10-01,202510,426.77,74.44,414.44
S000621,2025-02-01,202502,306.54,80.87,883.42
S000621,2025-03-01,202503,298.9,90.25,743.51
S000621,2025-04-01,202504,353.95,98.61,600.87
S000621,2025-05-01,202505,298.23,79.76,603.98
S000621,2025-06-01,202506,395.72,65.74,733.95
S000621,2025-07-01,202507,340.98,84.3,631.04
S000621,2025-08-01,202508,319.48,81.92,730.31
S000621,2025-09-01,202509,349.62,114.11,551.39
S000621,2025-10-01,202510,344.22,48.53,755.81
S000621,2025-11-01,202511,249.63,74.43,644.19
S000621,2025-12-01,202512,375.28,68.94,610.7
S000622,2025-04-01,202504,479.23,85.69,615.84
S000622,2025-05-01,202505,327.42,112.91,664.73
S000622,2025-06-01,202506,287.97,66.3,617.63
S000622,2025-07-01,202507,296.5,54.41,531.37
S000622,2025-08-01,202508,275.36,91.83,642.81
S000622,2025-09-01,202509,331.36,105.4,894.25
S000622,2025-10-01,202510,324.61,67.38,570.34
S000622,2025-11-01,202511,412.35,75.91,642.03
S000622,2025-12-01,202512,276.77,64.61,748.01
S000623,2025-01-01,202501,231.61,99.9,619.92
S000623,2025-02-01,202502,336.53,53.26,698.15
S000623,2025-03-01,202503,320.45,79.0,920.76
S000623,2025-04-01,202504,365.99,64.11,593.3
S000623,2025-05-01,202505,403.56,105.97,742.29
S000623,2025-06-01,202506,411.98,92.19,912.86
S000623,2025-07-01,202507,174.54,93.34,847.56
S000623,2025-08-01,202508,229.51,62.29,572.38
S000623,2025-09-01,202509,284.41,70.37,736.39
S000623,2025-10-01,202510,427.91,101.63,574.33
S000623,2025-11-01,202511,273.98,106.32,797.01
S000623,2025-12-01,202512,357.46,89.47,695.53
S000624,2025-10-01,202510,397.21,73.28,740.32
S000624,2025-11-01,202511,214.05,66.24,598.45
S000624,2025-12-01,202512,316.3,61.47,619.97
S000625,2025-10-01,202510,213.7,90.97,687.62
S000625,2025-11-01,202511,196.53,63.3,750.49
S000626,2025-05-01,202505,301.13,66.06,688.81
S000626,2025-06-01,202506,380.92,51.27,782.52
S000626,2025-07-01,202507,277.97,79.64,694.69
S000626,2025-08-01,202508,302.56,59.53,657.15
S000626,2025-09-01,202509,496.28,52.77,953.85
S000626,2025-10-01,202510,326.63,80.71,536.99
S000626,2025-11-01,202511,280.59,69.94,543.15
S000626,2025-12-01,202512,331.2,71.86,977.62
S000627,2025-07-01,202507,245.06,82.05,737.18
S000627,2025-08-01,202508,253.67,93.74,640.25
S000627,2025-09-01,202509,125.68,93.2,532.46
S000627,2025-10-01,202510,255.7,93.76,647.93
S000627,2025-11-01,202511,432.6,104.2,603.26
S000627,2025-12-01,202512,421.39,64.89,1034.97
S000628,2025-03-01,202503,287.63,100.52,826.57
S000628,2025-04-01,202504,378.45,66.59,677.29
S000628,2025-05-01,202505,156.18,84.49,752.44
S000628,2025-06-01,202506,362.01,20.53,510.15
S000628,2025-07-01,202507,282.67,85.83,743.4
S000628,2025-08-01,202508,334.68,92.7,546.06
S000628,2025-09-01,202509,404.92,89.49,756.63
S000628,2025-10-01,202510,333.62,116.61,773.98
S000628,2025-11-01,202511,262.85,84.97,812.87
S000628,2025-12-01,202512,297.07,101.79,757.31
S000629,2025-07-01,202507,139.18,85.99,639.1
S000629,2025-08-01,202508,398.35,98.88,729.27
S000629,2025-09-01,202509,499.87,76.43,793.72
S000629,2025-10-01,202510,422.44,78.05,816.82
S000629,2025-11-01,202511,296.48,71.55,503.13
S000629,2025-12-01,202512,371.73,86.51,876.89
S000630,2025-03-01,202503,421.2,74.3,523.27
S000630,2025-04-01,202504,388.96,102.22,813.28
S000630,2025-05-01,202505,447.6,75.76,630.01
S000630,2025-06-01,202506,283.68,78.88,688.21
S000630,2025-07-01,202507,368.6,77.41,679.96
S000630,2025-08-01,202508,280.1,98.83,711.48
S000630,2025-09-01,202509,334.3,65.05,500.21
S000630,2025-10-01,202510,467.72,91.09,456.41
S000630,2025-11-01,202511,418.68,98.45,718.66
S000630,2025-12-01,202512,493.83,84.33,487.48
S000631,2025-03-01,202503,382.87,84.9,609.51
S000631,2025-04-01,202504,401.62,46.65,848.59
S000631,2025-05-01,202505,270.97,60.3,682.93
S000631,2025-06-01,202506,388.97,83.28,588.6
S000631,2025-07-01,202507,304.45,57.34,666.3
S000631,2025-08-01,202508,446.75,79.91,828.91
S000631,2025-09-01,202509,480.99,68.24,672.01
S000631,2025-10-01,202510,545.41,108.89,449.14
S000631,2025-11-01,202511,384.84,80.01,823.97
S000631,2025-12-01,202512,282.95,63.21,598.59
S000632,2025-04-01,202504,298.53,96.31,522.82
S000632,2025-05-01,202505,293.96,44.22,851.07
S000632,2025-06-01,202506,464.39,73.46,655.31
S000632,2025-07-01,202507,390.79,109.49,761.29
S000632,2025-08-01,202508,287.22,47.62,532.73
S000632,2025-09-01,202509,356.59,66.89,729.25
S000632,2025-10-01,202510,300.24,58.84,523.45
S000632,2025-11-01,202511,490.61,97.78,959.58
S000632,2025-12-01,202512,398.6,71.4,898.5
S000633,2025-02-01,202502,347.02,84.42,693.58
S000633,2025-03-01,202503,84.78,112.09,773.65
S000633,2025-04-01,202504,379.68,78.76,724.51
S000634,2025-01-01,202501,296.24,92.33,503.94
S000634,2025-02-01,202502,366.75,91.23,670.2
S000634,2025-03-01,202503,383.38,60.17,555.13
S000634,2025-04-01,202504,371.3,93.57,418.77
S000634,2025-05-01,202505,396.98,69.14,671.08
S000634,2025-06-01,202506,229.44,62.97,844.92
S000634,2025-07-01,202507,352.96,72.34,682.53
S000634,2025-08-01,202508,394.03,88.81,688.75
S000634,2025-09-01,202509,448.37,99.41,762.01
S000634,2025-10-01,202510,354.92,93.15,747.14
S000634,2025-11-01,202511,445.47,97.99,547.26
S000634,2025-12-01,202512,252.26,65.98,846.42
S000635,2025-11-01,202511,208.13,87.9,754.38
S000635,2025-12-01,202512,454.64,83.61,498.52
S000636,2025-10-01,202510,263.66,56.36,619.31
S000636,2025-11-01,202511,333.54,56.69,920.6
S000636,2025-12-01,202512,230.72,106.92,877.77
S000637,2025-12-01,202512,430.85,66.12,751.37
S000638,2025-01-01,202501,235.04,98.22,688.9
S000638,2025-02-01,202502,313.16,55.53,328.37
S000638,2025-03-01,202503,256.53,102.26,639.57
S000638,2025-04-01,202504,334.76,93.11,970.85
S000638,2025-05-01,202505,469.25,60.55,408.61
S000638,2025-06-01,202506,562.37,125.38,728.27
S000638,2025-07-01,202507,235.66,99.26,683.8
S000638,2025-08-01,202508,339.83,97.89,750.16
S000638,2025-09-01,202509,243.28,73.51,799.17
S000638,2025-10-01,202510,395.92,85.24,840.01
S000638,2025-11-01,202511,317.45,83.57,193.66
S000638,2025-12-01,202512,309.53,95.28,641.44
S000639,2025-10-01,202510,308.04,59.17,850.5
S000639,2025-11-01,202511,399.36,96.51,441.07
S000639,2025-12-01,202512,335.56,74.4,657.91
S000640,2025-07-01,202507,294.56,73.08,827.45
S000640,2025-08-01,202508,177.84,115.55,772.58
S000641,2025-02-01,202502,346.19,98.14,482.22
S000641,2025-03-01,202503,290.18,77.58,904.83
S000641,2025-04-01,202504,345.82,89.0,611.56
S000641,2025-05-01,202505,393.82,113.54,849.33
S000641,2025-06-01,202506,342.67,93.51,786.63
S000641,2025-07-01,202507,395.59,102.24,865.67
S000641,2025-08-01,202508,338.56,92.84,642.54
S000641,2025-09-01,202509,266.92,74.61,688.56
S000641,2025-10-01,202510,200.46,97.21,284.9
S000641,2025-11-01,202511,594.33,110.04,660.85
S000641,2025-12-01,202512,350.85,86.06,611.63
S000642,2025-09-01,202509,367.34,77.12,685.86
S000642,2025-10-01,202510,366.33,53.73,705.94
S000642,2025-11-01,202511,364.71,82.58,667.63
S000643,2025-12-01,202512,452.41,72.93,734.1
S000644,2025-02-01,202502,466.76,78.41,732.17
S000644,2025-03-01,202503,341.33,104.75,661.34
S000644,2025-04-01,202504,465.5,77.93,571.08
S000644,2025-05-01,202505,411.14,73.91,793.08
S000644,2025-06-01,202506,104.35,80.1,631.06
S000644,2025-07-01,202507,254.31,68.94,613.94
S000644,2025-08-01,202508,345.68,52.65,747.44
S000644,2025-09-01,202509,472.96,85.62,821.35
S000644,2025-10-01,202510,448.51,104.73,980.52
S000644,2025-11-01,202511,305.07,65.63,817.52
S000644,2025-12-01,202512,413.74,95.51,983.39
S000645,2025-01-01,202501,351.02,88.52,552.94
S000645,2025-02-01,202502,542.18,73.27,653.77
S000645,2025-03-01,202503,318.79,67.1,590.58
S000645,2025-04-01,202504,302.87,52.68,582.2
S000645,2025-05-01,202505,525.41,94.71,838.89
S000645,2025-06-01,202506,455.95,116.68,434.29
S000645,2025-07-01,202507,239.31,63.93,629.54
S000645,2025-08-01,202508,322.95,71.06,732.9
S000645,2025-09-01,202509,353.18,65.54,373.67
S000645,2025-10-01,202510,260.64,69.02,662.94
S000645,2025-11-01,202511,248.33,70.18,530.35
S000645,2025-12-01,202512,338.68,58.54,572.66
S000646,2025-08-01,202508,232.22,76.93,570.03
S000646,2025-09-01,202509,431.61,88.12,689.52
S000646,2025-10-01,202510,278.23,87.61,803.61
S000646,2025-11-01,202511,362.84,112.07,768.95
S000646,2025-12-01,202512,432.22,82.67,801.35
S000647,2025-09-01,202509,278.29,70.83,752.4
S000647,2025-10-01,202510,380.79,90.15,865.06
S000647,2025-11-01,202511,221.75,60.51,734.44
S000647,2025-12-01,202512,284.81,147.56,777.36
S000648,2025-06-01,202506,342.95,69.69,627.98
S000648,2025-07-01,202507,352.71,82.24,631.5
S000648,2025-08-01,202508,325.42,106.89,907.68
S000648,2025-09-01,202509,372.68,53.17,780.78
S000648,2025-10-01,202510,489.89,107.4,810.16
S000648,2025-11-01,202511,478.02,81.07,794.22
S000648,2025-12-01,202512,288.73,85.85,899.43
S000649,2025-04-01,202504,296.95,62.77,714.62
S000649,2025-05-01,202505,329.6,92.98,632.01
S000649,2025-06-01,202506,504.66,54.21,888.06
S000649,2025-07-01,202507,281.16,44.08,735.68
S000649,2025-08-01,202508,327.09,57.81,447.79
S000649,2025-09-01,202509,349.25,99.52,787.74
S000649,2025-10-01,202510,355.1,89.58,695.92
S000649,2025-11-01,202511,221.32,51.58,669.52
S000649,2025-12-01,202512,335.54,97.02,813.6
S000650,2025-11-01,202511,404.46,74.39,492.9
S000650,2025-12-01,202512,387.09,90.5,341.72
S000651,2025-02-01,202502,274.91,66.18,717.75
S000651,2025-03-01,202503,277.7,79.24,668.42
S000651,2025-04-01,202504,335.68,65.67,604.15
S000651,2025-05-01,202505,252.78,87.6,785.67
S000652,2025-10-01,202510,280.64,110.41,652.81
S000652,2025-11-01,202511,487.72,67.16,396.01
S000653,2025-05-01,202505,386.2,84.97,705.16
S000653,2025-06-01,202506,292.2,79.31,623.31
S000653,2025-07-01,202507,322.79,96.83,727.63
S000653,2025-08-01,202508,404.9,75.36,648.7
S000653,2025-09-01,202509,246.19,72.6,201.83
S000653,2025-10-01,202510,296.88,78.36,784.55
S000653,2025-11-01,202511,325.82,86.95,373.03
S000653,2025-12-01,202512,344.88,46.41,518.75
S000654,2025-10-01,202510,333.16,105.53,755.68
S000654,2025-11-01,202511,351.64,79.61,592.96
S000655,2025-02-01,202502,301.04,88.55,492.2
S000655,2025-03-01,202503,403.37,72.23,823.83
S000655,2025-04-01,202504,436.5,46.54,612.76
S000655,2025-05-01,202505,273.0,43.75,545.12
S000655,2025-06-01,202506,569.71,92.19,987.59
S000655,2025-07-01,202507,424.62,65.16,642.73
S000655,2025-08-01,202508,402.96,88.75,613.4
S000655,2025-09-01,202509,214.1,145.76,678.83
S000655,2025-10-01,202510,320.68,82.27,663.59
S000655,2025-11-01,202511,361.05,105.74,681.32
S000655,2025-12-01,202512,245.36,76.77,630.34
S000656,2025-06-01,202506,478.15,103.42,716.13
S000656,2025-07-01,202507,234.91,55.48,702.27
S000656,2025-08-01,202508,380.27,72.51,627.97
S000656,2025-09-01,202509,296.65,79.53,342.59
S000656,2025-10-01,202510,250.88,67.46,881.13
S000656,2025-11-01,202511,276.76,83.61,733.98
S000656,2025-12-01,202512,466.81,105.25,691.37
S000657,2025-06-01,202506,307.21,66.72,663.84
S000657,2025-07-01,202507,310.94,91.07,763.05
S000657,2025-08-01,202508,403.26,105.19,979.43
S000657,2025-09-01,202509,361.22,101.99,647.25
S000657,2025-10-01,202510,456.65,101.23,851.26
S000657,2025-11-01,202511,358.47,66.63,490.82
S000657,2025-12-01,202512,346.4,110.66,653.52
S000658,2025-06-01,202506,420.66,96.88,657.45
S000658,2025-07-01,202507,468.47,21.83,516.59
S000658,2025-08-01,202508,267.59,63.61,750.44
S000658,2025-09-01,202509,376.1,87.88,789.41
S000659,2025-12-01,202512,264.49,55.64,759.45
S000660,2025-10-01,202510,293.28,48.59,845.7
S000660,2025-11-01,202511,475.56,111.14,728.05
S000661,2025-03-01,202503,406.33,107.4,603.79
S000661,2025-04-01,202504,449.96,85.51,837.06
S000661,2025-05-01,202505,366.75,105.93,733.53
S000661,2025-06-01,202506,216.44,109.04,557.87
S000661,2025-07-01,202507,462.78,78.2,876.4
S000661,2025-08-01,202508,452.13,88.6,776.28
S000661,2025-09-01,202509,388.04,39.72,717.75
S000661,2025-10-01,202510,249.55,83.42,528.56
S000661,2025-11-01,202511,243.35,112.1,860.42
S000662,2025-03-01,202503,349.63,83.7,662.81
S000662,2025-04-01,202504,401.29,66.48,849.06
S000662,2025-05-01,202505,327.22,71.6,703.26
S000662,2025-06-01,202506,296.8,86.57,619.4
S000662,2025-07-01,202507,392.17,104.32,592.1
S000662,2025-08-01,202508,338.25,89.23,634.62
S000662,2025-09-01,202509,391.79,91.11,862.49
S000662,2025-10-01,202510,295.46,61.14,653.86
S000662,2025-11-01,202511,262.9,91.29,525.74
S000662,2025-12-01,202512,559.97,105.92,701.89
S000663,2025-07-01,202507,428.07,47.26,1078.51
S000663,2025-08-01,202508,296.88,77.59,421.61
S000663,2025-09-01,202509,393.77,57.87,715.25
S000663,2025-10-01,202510,301.02,58.45,579.35
S000663,2025-11-01,202511,370.32,54.37,587.68
S000663,2025-12-01,202512,409.69,132.05,771.64
S000664,2025-03-01,202503,267.45,72.66,704.74
S000664,2025-04-01,202504,318.55,98.06,732.62
S000664,2025-05-01,202505,431.71,73.71,898.83
S000664,2025-06-01,202506,335.02,60.58,1026.6
S000664,2025-07-01,202507,185.75,65.23,605.95
S000664,2025-08-01,202508,575.75,116.14,924.09
S000664,2025-09-01,202509,320.24,128.52,755.25
S000664,2025-10-01,202510,437.95,83.59,692.58
S000664,2025-11-01,202511,327.34,75.81,791.27
S000664,2025-12-01,202512,383.05,79.37,926.43
S000665,2025-04-01,202504,82.99,90.2,807.66
S000665,2025-05-01,202505,453.23,78.7,731.19
S000665,2025-06-01,202506,438.74,109.82,654.92
S000665,2025-07-01,202507,374.03,113.57,381.4
S000665,2025-08-01,202508,287.9,109.32,863.88
S000665,2025-09-01,202509,397.02,71.03,567.73
S000665,2025-10-01,202510,296.79,110.96,605.73
S000665,2025-11-01,202511,359.13,64.93,826.42
